stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_desc,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
"134","134",1000 Welch Road,37.43584317,-122.1785875,,"","","0","","","1"
"193","193",1070 Arastradero Front,37.394153,-122.146616,,"","","0","","","1"
"188","188",1070 Arastradero Side,37.394681,-122.146373,,"","","0","","","1"
"272","272",1072 Embarcadero @ Wildwood,37.44677817,-122.127371,,"","","0","","","1"
"130","130",1101 Welch Road,37.43501217,-122.17899253,,"","","0","","","1"
"159","159",1500 Page Mill Road,37.413995,-122.149751,,"","","0","","","1"
"199","199",3145 Porter Drive,37.40880305,-122.15167467,,"","","0","","","1"
"256","256",3165 Porter Drive,37.408008,-122.150186,,"","","0","","","1"
"255","255",3170 Porter Drive,37.407949,-122.150317,,"","","0","","","1"
"146","146",3300 Hillview Avenue,37.407043,-122.145384,,"","","0","","","1"
"149","149",3375 Hillview Avenue,37.405029,-122.145653,,"","","0","","","1"
"194","194",3431 Hillview Avenue,37.398935,-122.144397,,"","","0","","","1"
"187","187",3431 Hillview Avenue West,37.39861971,-122.14447571,,"","","0","","","1"
"190","190",3475 Deer Creek E,37.39577237,-122.15021492,,"","","0","","","1"
"191","191",3475 Deer Creek W,37.39539907,-122.15001002,,"","","0","","","1"
"189","189",3495 Deer Creek E,37.39409057,-122.1486518,,"","","0","","","1"
"192","192",3495 Deer Creek W,37.39384895,-122.14877269,,"","","0","","","1"
"228","228",700 Welch @ Barn/LPCH,37.437169,-122.173735,,"","","0","","","1"
"137","137",780 Welch Road,37.43719185,-122.17675655,,"","","0","","","1"
"132","132",801 Welch Road,37.43678686,-122.17698433,,"","","0","","","1"
"41","41",82 Olmsted  N,37.429612,-122.153819,,"","","0","","","1"
"42","42",82 Olmsted S (temporary during construction),37.42950639,-122.1534125,,"","","0","","","1"
"136","136",900 Welch Road,37.4364968,-122.1777058,,"","","0","","","1"
"273","273",991 Embarc @ N Cal,37.44637086,-122.12810322,,"","","0","","","1"
"172","172",ACE at Bonde,37.558916,-122.008558,,"","","0","","","1"
"171","171",ACE at Tracks,37.558762,-122.007849,,"","","0","","","1"
"154","154",Ardenwood Park & Ride,37.551357,-122.054825,,"","","0","","","1"
"267","267",Bowdoin @ Pine Hill,37.420217,-122.158265,,"","","0","","","1"
"223","223",Cal Ave (SA Shopping),37.40498482,-122.10899439,,"","","0","","","1"
"66","66",Caltrain University Circle,37.44314975,-122.16455628,,"","","0","","","1"
"24","24",Campus @ Alvarado Row,37.42264289,-122.16594648,,"","","0","","","1"
"19","19",Campus @ Bowdoin,37.42284625,-122.16098925,,"","","0","","","1"
"178","178",Campus @ Cogen/LKSC,37.4305,-122.176032,,"","","0","","","1"
"17","17",Campus @ Escondido,37.42376702,-122.16082443,,"","","0","","","1"
"177","177",Campus @ Li Ka Shing,37.43077753,-122.17634394,,"","","0","","","1"
"25","25",Campus @ Mayfield N,37.42156608,-122.16832764,,"","","0","","","1"
"26","26",Campus @ Mayfield S,37.42152,-122.168144,,"","","0","","","1"
"18","18",Campus @ Mirrielees,37.42472213,-122.16021639,,"","","0","","","1"
"82","82",Campus @ MSOB,37.43104246,-122.17915315,,"","","0","","","1"
"23","23",Campus @ Munger,37.42297359,-122.16543519,,"","","0","","","1"
"96","96",Campus Oval,37.429227,-122.169004,,"","","0","","","1"
"81","81",Campus @ Panama,37.430775,-122.178021,,"","","0","","","1"
"241","241",Campus @ Stock Farm,37.429663,-122.180355,,"","","0","","","1"
"240","240",Campus @ Stock Farm/L-17,37.43021358,-122.18028764,,"","","0","","","1"
"21","21",Campus @ Vaden,37.42234198,-122.16371473,,"","","0","","","1"
"22","22",Campus @ Wilbur Field,37.42264391,-122.16387066,,"","","0","","","1"
"20","20",Campus @ Wilbur Lot,37.42254779,-122.16207266,,"","","0","","","1"
"126","126",El Camino @ Cal Ave IB,37.425347,-122.146088,,"","","0","","","1"
"222","222",El Camino @ El Camino Wy,37.41246213,-122.12477318,,"","","0","","","1"
"165","165",El Camino @ Galvez,37.43689827,-122.15990483,,"","","0","","","1"
"221","221",El Camino @ Maybell Ave,37.41211122,-122.1249596,,"","","0","","","1"
"218","218",El Camino @ Page Mill NB,37.423427,-122.142365,,"","","0","","","1"
"217","217",El Camino @ Page Mill SB,37.422582,-122.14148473,,"","","0","","","1"
"65","65",El Camino @ PAMF NB,37.43997926,-122.16285249,,"","","0","","","1"
"64","64",El Camino @ PAMF SB,37.43908618,-122.162419,,"","","0","","","1"
"246","246",El Camino @ Park Blvd,37.43027078,-122.15180229,,"","","0","","","1"
"220","220",El Camino @ Portage,37.421162,-122.138125,,"","","0","","","1"
"219","219",El Camino Real @ Hansen,37.420571,-122.137604,,"","","0","","","1"
"153","153",El Camino @ Serra St,37.42953874,-122.15150904,,"","","0","","","1"
"63","63",El Camino @ Town/Cntry,37.437723,-122.16033,,"","","0","","","1"
"68","68",Emerson @ University,37.44441734,-122.16249174,,"","","0","","","0"
"156","156",Fremont BART,37.557681,-121.975618,,"","","0","","","0"
"7","7",Galvez @ Alumni Center,37.43059413,-122.16458871,,"","","0","","","0"
"62","62",Galvez @ El Camino Real,37.43701039,-122.16113474,,"","","0","","","0"
"5","5",Galvez @ Memorial,37.42916898,-122.16506054,,"","","0","","","1"
"6","6",Galvez @ Montag Hall,37.429524,-122.164779,,"","","0","","","0"
"97","97",Galvez @ Serra Mall,37.42820778,-122.16539141,,"","","0","","","0"
"8","8",Galvez @ Visitor Center,37.431728,-122.164008,,"","","0","","","0"
"84","84",Guest House @ SLAC (Restricted Access),37.420039,-122.20254,,"","","0","","","0"
"185","185",Hillview Avenue @ Porter Drive,37.40868439,-122.14666433,,"","","0","","","1"
"186","186",Hillview @ Coyote Hill W,37.401312,-122.145402,,"","","0","","","0"
"195","195",Hillview E @ Coyote Hill,37.402242,-122.145527,,"","","0","","","0"
"157","157",Kaiser/Campus Fremont,37.549327,-122.06709,,"","","0","","","0"
"277","277",LG Rains 227,37.421872,-122.160506,,"","","0","","","0"
"244","244",Lucas on Welch Rd,37.433454,-122.179601,,"","","0","","","0"
"67","67",Lytton Ave @ Alma,37.44443572,-122.1649638,,"","","0","","","0"
"74","74",Medical Center @ Quarry,37.433709,-122.17385,,"","","0","","","0"
"290","290",Oak Creek Club,37.432686,-122.187597,,"","","0","","","0"
"109","109",Oak East @ EH&S,37.42960184,-122.18426586,,"","","0","","","0"
"110","110",Oak West @ EH&S,37.4296146,-122.18442055,,"","","0","","","0"
"294","294",OCA at Bld 1380,37.4341247,-122.18415255,,"","","0","","","0"
"293","293",OCA at Bld 1470,37.433299,-122.185729,,"","","0","","","0"
"291","291",OCA at Bld 1704,37.431767,-122.188587,,"","","0","","","0"
"289","289",OCA at Bld 1824,37.431134,-122.190273,,"","","0","","","0"
"46","46",Olmsted @ Barnes E,37.428751,-122.151584,,"","","0","","","0"
"45","45",Olmsted @ Barnes W,37.428876,-122.1519,,"","","0","","","0"
"143","143",Olmsted @ Oberlin,37.42296,-122.153909,,"","","0","","","0"
"250","250",Olmsted @ Wellesley IB,37.4251434,-122.15234083,,"","","0","","","0"
"142","142",Olmsted @ Wellesley OB,37.42523473,-122.15217757,,"","","0","","","0"
"47","47",Olmsted @ Yale E,37.42651664,-122.15071272,,"","","0","","","0"
"48","48",Olmsted @ Yale W,37.4264516,-122.15088239,,"","","0","","","0"
